,Opportunity Unique Identifier,Bridge Name,Country,Level 1 Government,Level 2 Government,Level 3 Government,Level 4 Government,latitude,longitude,Reason site not valid,Site Validation Comments,Flag for Rejection,River crossing deaths in last 3 years,Incident descriptions,Days per year river is flooded,Flood duration during rainy season,Notes on social information,Width of River During Flooding (m),Health access blocked by river,Education access blocked by river,Market access blocked by river,Other access blocked by river,Form: Created Date,Form: Created By,geometry
428,1043702,Lokanouan 2,Cote d'Ivoire,Gbeke,Botro,Languibonou,Andokro-Kouakou,7.658604,-5.285039,,"Le site est large,  légèrement profond,  mais très violent et dangereux pour la communauté en période des pluies. L?eau y est actuellement abondante.",No,0,"Aucun incident n'est signalé sur le site,  la communauté s?interdit d?accès en période de crue.",60,3,"La communauté traverse ce site pour accéder aux plantations,  pour accéder à l?école secondaire , établir les papiers administratifs et accéder aux services administratifs à Languibonou. Monsieur Koffi Yao Vincent,  président du GSC de Andokro-Kouakou,  +2250708760916 a participé à cet entretien.",40,,École Secondaire - Secondary school,Feme - Farms,,12/4/22,sekredoukobénan taroworks,POINT (-5.285039 7.658604)
429,1043198,Sanguiékro 3,Cote d'Ivoire,Gbeke,Sakassou,Dibri Assirikro,Angokoun-Kpangbassou,7.620202,-5.202297,,"Une rivière large et profonde,  infranchissable en période de pluie,  lorsqu?elle est en crue.",No,0,Aucun incident n?est signalé sur ce site.  La communauté interdit tout accès au site lorsqu'il est en crue.,90,2,"La communauté traverse ce site pour se rendre dans leurs plantations et transporter leurs produits agricoles. Monsieur N?guessan Kouakou Marcel,  président du GSC de Angokoun-Kpangbassou,  +2250707642629 a participé à cet entretien.",77,,,Feme - Farms,,11/13/22,sekredoukobénan taroworks,POINT (-5.202297 7.620202)
430,1043494,Appiakro 1,Cote d'Ivoire,Gbeke,Sakassou,Dibri Assirikro,Angokoun-Kpangbassou,7.617728,-5.255355,,"Le site n?est pas large,  pas profond,  regorge très peu d?eau,  forme un bafond en amont. Il est Franchissable en toutes saisons.",No,0,Aucun incident n'est signalé sur le site,30,1 jour,"La communauté traverse ce site pour accéder aux plantations et rendre visite aux parents dans le village de Golibo. Monsieur Houaka N?dah Lazare,  Secrétaire général adjoint du GSC de Angokoun-Kpangbassou,  +2250747446799 a participé à cet entretien.",14,,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",11/27/22,sekredoukobénan taroworks,POINT (-5.255355 7.617728)
431,1043690,Andokro-Kouakou 5,Cote d'Ivoire,Gbeke,Botro,Languibonou,Andokro-Kouakou,7.657059,-5.329879,,"Le site n?est pas un cours d?eau,  mais une traversée de ruissellement d?eau en période de pluie. Le site est utilisé par les tricycles.",Yes,0,Aucun incident n'est signalé sur le site,0,0,"Messieurs Koffi Konan Séraphin,  Secrétaire du conseil du village,  +2250707825389, et Kouamé Isaac Kouassi,  vice-président des jeunes du village,  +2250748405666 ont participé à l?entretien.",0,,,Feme - Farms,,12/4/22,sekredoukobénan taroworks,POINT (-5.329879 7.657059)
432,1043705,Lokanouan 5,Cote d'Ivoire,Gbeke,Botro,Languibonou,Andokro-Kouakou,7.632014,-5.275261,,"La traversée est une zone inondable,  un grand bafond, légèrement profond et très large, glissant, mais difficilementfranchissable en période des pluies.",No,0,Aucun incident n'est signalé sur le site,90,3 jours,La communauté traverse ce site pour accéder aux plantations et rendre visite aux parents à Appiakro. Cette traversée ses de site de liaison en les bassins de Andokro-Kouakou et Angokoun-Kpangbassou.,120,,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/4/22,sekredoukobénan taroworks,POINT (-5.275261 7.632014)
433,1043196,Sanguiékro 1,Cote d'Ivoire,Gbeke,Sakassou,Djibri Assirikro,Angokoun-Kpangbassou,7.617245,-5.214832,,"Le site est une rivière,  large,  profonde,  infranchissable en période de pluie.",No,0,"1 enfant était tombé dans l?eau,  il a été sauvé par ses parents",90,7,"La communauté traverse site pour vendre leurs produits et faire leurs achats au marché de Dibri  Assirikro,  et rendre visite à leurs parents dans le village de Dila. Messieurs N?guessan Kouakou Marcel, président du GSC de Angokoun-Kpangbassou, +2250707642629, et Kouakou N?goran Alexandre,  Secrétaire du chef de Angokoun-Kpangbassou,  +2250142414906 ont participé à l?entretien.",30,,,Marché hebdomadaire - Market (weekly),"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",11/13/22,sekredoukobénan taroworks,POINT (-5.214832 7.617245)
434,1043245,Abolé-Kouassikro 2,Cote d'Ivoire,Gbeke,Botro,Languibonou,Angokoun-Kpangbassou,7.639688,-5.264015,,"Le site est une rivière pas profonde,  large,  formant un bafond, difficilement franchissable en saison des pluies.  Il est pratiqué par les camions et tricycles en saison sèche.",No,0,Aucun incident n'est signalé sur le site,30,1 jour de crue,"Monsieur Yao Aoutou Joseph,  Secrétaire chargé du suivi des travaux du GSC de Angokoun-Kpangbassou,  +2250707810282 a participé à cet entretien.",45,,,Feme - Farms,,11/16/22,sekredoukobénan taroworks,POINT (-5.264015 7.639688)
435,1043247,Abolé-Kouassikro 4,Cote d'Ivoire,Gbeke,Botro,Languibonou,Angokoun-Kpangbassou,7.642875,-5.26736,,"Le site est peu large,  légèrement profond, difficilement franchissable en période des pluies,  présente des risques pour les enfants et les femmes.",No,0,"5 femmes sont tombées dans l?eau en traversant,  leurs affaires emportées par l?eau.",30,2 jours,"Monsieur Yao Aoutou Joseph,  Secrétaire chargé du suivi des travaux du GSC de Angokoun-Kpangbassou,  +2250707810282 a participé à l?entretien.",26,,,Feme - Farms,,11/16/22,sekredoukobénan taroworks,POINT (-5.26736 7.642875)
436,1043503,Assan-Kouassikro 2,Cote d'Ivoire,Gbeke,Botro,Languibonou,Angokoun-Kpangbassou,7.639312,-5.212606,,"La site est une rivière large,  profond, difficilement franchissable en période des pluies,  dangereux et présente des risques pour les usagers.",No,0,"Aucun incident n'est signalé sur le site, la communauté est interdite d?accès lorsque le site est en crue.",60,3 jours,"Messieurs Yao Kouamé Henri,  président des jeunes du village, +2250151540997, N?guessan N?guessan Landry,  Secrétaire général des jeunes du village,  +2250709081697 ont participé à l?entretien.",60,,,Feme - Farms,,11/27/22,sekredoukobénan taroworks,POINT (-5.212606 7.639312)
437,1043504,Assan-Kouassikro 3,Cote d'Ivoire,Gbeke,Botro,Languibonou,Angokoun-Kpangbassou,7.638583,-5.212641,,"Le site est peu large large,  légèrement profond,  difficilement franchissable en période de pluie.",No,0,Aucun incident n'est signalé sur le site,60,3 jours,"La communauté traverse ce site pour accéder aux plantations,  aux soins de santé et rendre visite aux parents à Angokoun-Kpangbassou. Messieurs Yao Kouamé Henri,  président des jeunes du village,  +2250151540997, N?guessan N?guessan Landry,  Secrétaire général des jeunes du village,  +2250709081697 ont participé à l?entretien.",30,Hôpital - Hospital;Pharmacie - Pharmacy,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",11/27/22,sekredoukobénan taroworks,POINT (-5.212641 7.638583)
438,1043687,Andokro-Kouakou 2,Cote d'Ivoire,Gbeke,Botro,Languibonou,Andokro-Kouakou,7.673205,-5.306301,,"Le site est une grande rivière,  large et légèrement profonde,  difficilement franchissable en période de pluie.",No,0,"7 personnes sont tombées dans l?eau en traversant,  elles ont été sauvées et leurs affaires emportées par l?eau.",90,7,"La communauté traverse ce site pour accéder aux plantations et rendre visite aux parents à Kouakou-Blékro. Monsieur Koffi Konan Séraphin,  Secrétaire du conseil du village de Andokro-Kouakou,  +2250707825389 a participé à cet entretien.",16,,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/4/22,sekredoukobénan taroworks,POINT (-5.306301 7.673205)
439,1043497,Appiakro 4,Cote d'Ivoire,Gbeke,Sakassou,Dibri Assirikro,Angokoun-Kpangbassou,7.623287,-5.253238,,Aucune goutte d'eau sur le site,Yes,0,Aucun incident n?est signalé sur ce site,0,0,"Monsieur Houaka N?dah Lazare,  Secrétaire général du GSC de Angokoun-Kpangbassou,  +2250747446799 a participé à cet entretien.",0,,,Feme - Farms,,11/27/22,sekredoukobénan taroworks,POINT (-5.253238 7.623287)
440,1042675,Goliblenou 4,Cote d'Ivoire,Gbeke,Sakassou,Sakassou,Goliblenou,7.496193,-5.33053,,"Le site est une rivière moyenne,  peu large,  formant une profonde retenue d?eau en amont,  présente potentiellement des risques pour la communauté en saison des pluies.",No,0,Pas de cas d?incidents signalés sur le site,14,1,"La communauté traverse le site pour se rendre dans leurs plantations et visiter leurs parents dans le village de Adjoblessou. Loukou kouamé Richard,  président du GSC de Goliblenou,  +2250170412573, et Yao Kouakou Clovis, Secrétaire général du GSC de Goliblenou, +2250103065468, ont participé à l?entretien.",33,,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",10/31/22,sekredoukobénan taroworks,POINT (-5.33053 7.496193)
441,1042429,Anougblékro,Cote d'Ivoire,Gbeke,Sakassou,Djibri Assirikro,Adjougouansou,7.591226,-5.268426,,"La traversée est profonde et très dangereuse pour les usagers,  notamment les femmes et les enfants qui y traversent chaque jour.",No,0,2 hommes et une (1) femmes sont tombés dans l?eau en traversant et ont été repêchés de justesse,90,7,"Monsieur Konan Kouadio Joseph,  ressortissant de Anougblékro, Secrétaire à l?organisation du GSC de Adjougouansou,  +2250778647601",90,Hôpital - Hospital;Pharmacie - Pharmacy,École Primaire - Primary,Feme - Farms,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Services financiers (banque, ATM, Mobile Money) - Financial services (bank,ATM,sacco);Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc);Lieu pour charger les appareils électroniques - Electronic charging station;Achat des unités ou de données - Airtime or data purchase;Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",10/20/22,sekredoukobénan taroworks,POINT (-5.268426 7.591226)
442,1042452,N?da Okoukro 1,Cote d'Ivoire,Gbeke,Sakassou,Sakassou,Adjougouansou,7.568197,-5.286905,,"Le fleuve est très large et profondément dangereux,  elle bloque l?accès à l?école? au centre de santé et aux activités champêtres de se populations. Il y faut une passerelle.",No,0,"13 cas de blessés,  hommes , femmes et enfants sont  tombés dans l?eau et ont été sauvés de justesse.  L?eau à emporté bagages des personnes ,  effets scolaires des élèves .",365,7,"Kouamé  Hermann,  Président du GSC de Adjougouansou,  +2250778999966, Yao Affoué Yvonne,  guide religieuse,  +2250757595011, Alla Kouassi, Secrétaire adjoint du Comité Villageois du Foncier Rural de N?da Okoukro,  +2250749178610.",75,,École Primaire - Primary,Marché hebdomadaire - Market (weekly);Feme - Farms,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Services financiers (banque, ATM, Mobile Money) - Financial services (bank,ATM,sacco);Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc);Lieu pour charger les appareils électroniques - Electronic charging station;Achat des unités ou de données - Airtime or data purchase;Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",10/21/22,sekredoukobénan taroworks,POINT (-5.286905 7.568197)
443,1042365,Sola-Bonikro,Cote d'Ivoire,Gbeke,Sakassou,Djibri Assirikro,Sola-Bonikro,7.57772,-5.225462,,"La traversée est profonde, les enfants et les femmes avec des bébés au dos traversent difficilement avec tous les risques de blessures et de chutes dans l?eau",No,0,10 personnes ont failli être noyées en traversant l?eau,270,7,"La population traverse aussi cette rivière pour rendre visite à leurs familles et participer à des funérailles. Un seul homme a participé à cet entretien tenu au bord de la rivière Faka. Il s?agit de monsieur Kouakou Kouadio Firmin,  Secrétaire générale du GSC de Sola-Bonikro, +2250748957681.",145,Clinique ou centre de santé - Clinic or Health Center;Hôpital - Hospital;Pharmacie - Pharmacy,École Secondaire - Secondary school;École Primaire - Primary,Feme - Farms,"Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",10/19/22,sekredoukobénan taroworks,POINT (-5.225462 7.57772)
444,1042362,Sola Baka-Djassou,Cote d'Ivoire,Gbeke,Sakassou,Dibri Assirikro,Sola-Bonikro,7.596044,-5.231229,,La traversée présente des risques pour les communautés.,No,0,3 personnes dont 2 femmes et 1 homme sont tombé dans l?eau et ont été sauvés de justesse. Plusieurs élèves également ont sont tombés dans l?eau en partant ou en venant de l?école. 3,270,3,"Un homme et une femme ont participé à l?entretien.  Il s?agit de monsieur kouadio Alla, Chef du village de Sola Baka-Djassou, +2250506096647, etde madame Kouakou N?goran Marcelline, Secrétaire chargée de l?i?formation du GSC de Sola-Bonikro,  +2250594147605",60,,École Primaire - Primary,Feme - Farms,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Services financiers (banque, ATM, Mobile Money) - Financial services (bank,ATM,sacco);Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc);Lieu pour charger les appareils électroniques - Electronic charging station;Achat des unités ou de données - Airtime or data purchase;Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",10/19/22,sekredoukobénan taroworks,POINT (-5.231229 7.596044)
445,1042599,Andobo-Alluibo 1,Cote d'Ivoire,Gbeke,Sakassou,Sakassou,Andobo-Alluibo,7.410786,-5.307966,,"Une petite rivière,  pas profonde,  peu large,  difficile à franchir en saison des pluies, bloque parfois l?accès aux plantations et au village de Assafou N?zingouanou.",No,0,"Pas d?incidents, car nous prenons des dispositions pour informer les communautés de ne pas s?approcher de la rivière lorsqu?elle est en crue.",90,2,"Koffi kouadio kplé Anderson,  Secrétaire chargé des relations extérieures du GSC de Andobo-Alluibo,  +2250143960367, N?guessan kouassi Eugène,  Secrétaire chargé des relations extérieures du GSC de Andobo-Alluibo,  +2250172392111 ont participé à l?entretien.",18,,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",10/25/22,sekredoukobénan taroworks,POINT (-5.307966 7.410786)
